school_id,term_code,term_name,subject,course_number,crn,section_number,title,credits,credits_min,credits_max,credits_raw,instructional_method,campus,capacity,enrolled,waitlist_capacity,waitlist_count,cross_list_group,cross_list_capacity,cross_list_enrolled,meetings,instructors,extraction_failures,source_url,retrieved_at,last_confirmed_at
uncc,202310,Spring 2023 (View Only),ELET,2241L,21653,L02,Instrumentation Laboratory,1.0,1.0,1.0,1,Face-to-Face Instruction,Main Campus or Dubois Campus,24,23,0,0,,,,R 1300-1545 Smith 330 Class,Joel Pritchard (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=1500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:33:37.9080620+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),EXER,3287,25860,005,Exercise Testing: Principles and Applications,3.0,3.0,3.0,3,Face-to-Face Instruction,Main Campus or Dubois Campus,24,23,0,0,,,,M 1300-1530 Belk Gymnasium 017 Class,Darnell Clark (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=2000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:33:45.9536720+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),GEOG,3120,21868,002,Fndmntls Geographic Info Systm,4.0,4.0,4.0,4,Face-to-Face Instruction,Main Campus or Dubois Campus,10,3,2,0,KI,60,44,W 0800-1045 McEniry 431 Class ; TR 0830-0945 McEniry 420 Class,Gang Chen (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=2000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:33:45.9536720+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),ITIS,3200,20577,002,Intro to Info Security & Priv,3.0,3.0,3.0,3,Face-to-Face Instruction,Main Campus or Dubois Campus,76,32,7,0,,,,TR 1130-1245 Woodward Hall 125 Class,Harini Ramaprasad ; Meera Sridhar (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=4500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:34:27.4591640+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),ITSC,3688,24337,094,Computers and Their Impact on Society,3.0,3.0,3.0,3,Face-to-Face Instruction,Main Campus or Dubois Campus,30,27,3,0,,,,TR 1900-2015 Atkins 126 Class,Michele Seborowski-Price (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=1000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:33:29.5095120+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),LBST,2214,21306,657,Health & Quality of Life (HLTH),3.0,3.0,3.0,3,Face-to-Face Instruction,Main Campus or Dubois Campus,190,97,20,0,,,,TR 0830-0945 College of Health & Human Serv 155 Class,Pilar Zuber (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=3000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:34:01.8675620+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),LTAM,6400,26982,001,Internship,,1.0,3.0,1 TO 3,Face-to-Face Instruction,Main Campus or Dubois Campus,3,1,0,0,,,,none - Class,David Dalton (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=2500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:33:53.3720570+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),SECD,4140,20406,001,Adolescence and Sec Schools,3.0,3.0,3.0,3,Face-to-Face Instruction,Main Campus or Dubois Campus,18,21,0,0,,,,F 0905-1140 Mebane Hall 165 Class,Adam Myers (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=4000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:34:19.2889710+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),SPAN,1201,23404,A02,Elementary Spanish I,4.0,4.0,4.0,4,Hybrid:  F2F & Online (Async),Main Campus or Dubois Campus,28,25,2,0,,,,F 1600-1715 Mebane Hall 402 Class,Maria Mahaffey (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=4500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:34:27.4591640+00:00,2026-09-12T17:34:30.9121050+00:00
uncc,202310,Spring 2023 (View Only),SPAN,3202,20401,001,Adv Conversation & Composition,3.0,3.0,3.0,3,Face-to-Face Instruction,Main Campus or Dubois Campus,24,23,2,0,,,,TR 1300-1415 Mebane Hall 434 Class,Susana Cisneros (primary),,https://selfservice.uncc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202310&startDatepicker=&endDatepicker=&uniqueSessionId=dg14cb809b27fa&pageOffset=4500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:34:27.4591640+00:00,2026-09-12T17:34:30.9121050+00:00
